Datetime,TotalCoolingSensibleLoad (W) Building 10,TotalCoolingSensibleLoad (W) Building 11,TotalCoolingSensibleLoad (W) Building 13,TotalCoolingSensibleLoad (W) Building 16,TotalCoolingSensibleLoad (W) Building 20,TotalCoolingSensibleLoad (W) Building 18,TotalCoolingSensibleLoad (W) Building 22,TotalCoolingSensibleLoad (W) Building 24,TotalCoolingSensibleLoad (W) Building 28,TotalCoolingSensibleLoad (W) Building 29,TotalCoolingSensibleLoad (W) Building 30,TotalCoolingSensibleLoad (W) Building 31,TotalCoolingSensibleLoad (W) Building 34,TotalHeatingSensibleLoad (W) Building 10,TotalHeatingSensibleLoad (W) Building 11,TotalHeatingSensibleLoad (W) Building 13,TotalHeatingSensibleLoad (W) Building 16,TotalHeatingSensibleLoad (W) Building 20,TotalHeatingSensibleLoad (W) Building 18,TotalHeatingSensibleLoad (W) Building 22,TotalHeatingSensibleLoad (W) Building 24,TotalHeatingSensibleLoad (W) Building 28,TotalHeatingSensibleLoad (W) Building 29,TotalHeatingSensibleLoad (W) Building 30,TotalHeatingSensibleLoad (W) Building 31,TotalHeatingSensibleLoad (W) Building 34,TotalWaterHeating (W) Building 10,TotalWaterHeating (W) Building 11,TotalWaterHeating (W) Building 13,TotalWaterHeating (W) Building 16,TotalWaterHeating (W) Building 20,TotalWaterHeating (W) Building 18,TotalWaterHeating (W) Building 22,TotalWaterHeating (W) Building 24,TotalWaterHeating (W) Building 28,TotalWaterHeating (W) Building 29,TotalWaterHeating (W) Building 30,TotalWaterHeating (W) Building 31,TotalWaterHeating (W) Building 34
2017-04-27 05:00:00,0.0,0.0,0.0,0.0,0.0,-1735.0,-2504.6,-1792.7,0.0,-437.5,-2189.6,-2376.5,0.0,0.0,0.0,0.0,0.0,0.0,7774.9,6780.7,7432.2,0.0,0.0,7392.0,7996.7,58.0,50.1,140.4,84.3,531.1,49351.5,244.0,332.4,319.9,45.4,114.2,301.8,326.4,321.9
2017-04-27 06:00:00,-2685.3,0.0,0.0,0.0,0.0,-2616.3,-3711.5,-3002.7,0.0,-586.8,-3247.7,-3618.6,-365.6,1566.9,520.0,0.0,0.0,0.0,6081.4,4716.2,4652.0,567.2,779.4,4882.9,5179.2,54.0,49.8,3830.9,83.8,524.1,56377.0,243.1,331.6,319.0,45.1,112.2,300.9,325.5,26973.2
2017-04-27 07:00:00,-1706.2,-1709.0,0.0,-14335.6,-138002.1,-4819.3,-6514.4,-5876.2,-1360.8,-6020.7,-5578.2,-6374.5,-1415.3,894.9,1670.5,0.0,8919.7,42961.9,2054.0,1144.1,1166.5,15.9,17.4,1605.3,1916.0,0.0,1743.9,3782.3,83.4,530.1,59204.3,241.9,330.8,318.2,44.8,113.7,301.4,324.7,34297.6
2017-04-27 08:00:00,-6323.0,-7913.4,0.0,-1340.9,-126057.4,-2478.2,-3984.0,-3522.3,-6610.4,-24693.6,-2688.1,-4336.1,-3414.0,0.0,0.0,1295.3,58.9,0.0,3.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1764.2,5306.1,83.1,42264.8,57845.7,11024.5,13568.2,13242.9,2279.0,4884.6,12765.1,13413.1,33427.1
2017-04-27 09:00:00,-11482.7,-14091.8,0.0,-65975.8,-211634.9,-25690.8,-30109.9,-29216.1,-11832.0,-46599.2,-28666.8,-32141.3,-7701.8,0.0,0.0,153.4,2674.0,11006.7,158.6,101.8,38.4,0.0,0.0,80.2,151.7,0.0,1892.2,5628.6,190.7,42272.4,54945.8,11025.9,13573.8,13248.0,3985.5,5557.5,12764.1,13418.3,31850.9
2017-04-27 10:00:00,-15212.0,-25608.6,-39.4,-68544.3,-234193.3,-27738.4,-30284.9,-30841.0,-14349.6,-54043.3,-29993.5,-33820.2,-12791.0,0.0,0.0,0.0,28.3,59.5,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,1897.0,5726.1,256.6,42291.0,53605.8,11027.7,13581.7,13255.0,4184.0,5632.1,12769.5,13425.6,31016.7
2017-04-27 11:00:00,-17578.1,-30213.8,-883.6,-51934.0,-120396.8,-17219.6,-19163.4,-19775.5,-17894.9,-60259.3,-19290.6,-21680.0,-21303.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149.2,6481.7,359.8,42311.6,54965.7,11029.8,13589.2,13261.5,4779.7,5866.6,12774.4,13432.8,31848.7
2017-04-27 12:00:00,-18471.3,-32028.1,-1688.9,-57712.3,-136432.0,-20068.5,-21379.9,-22331.6,-20794.2,-65120.6,-22374.7,-24666.9,-26459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2376.4,7449.6,476.2,42327.5,53594.6,11032.0,13597.7,13268.9,5233.4,6052.6,12779.8,13440.7,31020.8
2017-04-27 13:00:00,-15042.1,-29475.9,-1105.4,-55755.0,-91419.2,-17151.7,-19559.0,-20219.0,-19450.6,-59023.5,-19456.4,-21139.4,-22587.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2283.2,7178.3,501.1,42339.6,52172.3,11033.9,13585.5,13267.2,5498.7,6157.6,12786.4,13433.6,30216.4
2017-04-27 14:00:00,-21110.8,-40469.7,-2082.0,-65089.2,-123179.1,-22975.4,-26193.9,-27946.0,-24102.5,-65696.3,-25666.4,-27278.0,-20653.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778.0,5277.2,505.0,42260.0,50816.0,11037.1,13570.5,13243.4,4054.3,5583.3,12776.6,13414.4,29433.2
2017-04-27 15:00:00,-24474.1,-48814.9,-2841.8,-69456.0,-164548.0,-25323.0,-30203.3,-32036.1,-31080.0,-75389.8,-28420.5,-28934.1,-20392.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765.8,5148.4,419.8,42275.0,50737.1,11039.3,13577.5,13249.9,4317.8,5683.2,12763.5,13420.8,29383.9
2017-04-27 16:00:00,-24042.0,-47235.4,-2989.4,-114734.5,-348104.3,-45592.0,-50924.9,-53692.3,-28129.7,-64827.3,-49330.6,-50774.8,-22307.5,0.0,0.0,0.0,0.0,10099.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,6185.1,396.0,533.0,50807.9,244.1,332.4,320.3,702.3,4263.7,302.9,326.6,29420.2
2017-04-27 17:00:00,-19000.9,-36669.3,-3582.6,-62300.0,-367335.2,-36267.6,-38030.4,-38395.2,-26355.9,-54913.1,-35515.3,-35448.1,-26747.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517.8,4503.5,394.1,526.0,53551.4,243.0,331.7,319.6,701.9,4257.6,302.1,325.9,31011.4
2017-04-27 18:00:00,0.0,-27704.0,-3020.8,-13010.3,-184850.5,-10873.3,-11740.0,-13500.8,-24069.8,-51951.4,-12364.0,-12468.5,-29079.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1512.1,3992.6,407.6,527.1,57861.6,241.8,330.9,318.7,1292.6,4492.6,301.2,325.0,33499.8
2017-04-27 19:00:00,0.0,-19944.9,-2323.8,-54476.7,-335419.7,-24047.8,-26235.3,-27251.1,-20943.0,-49993.0,-25721.2,-26561.3,-25836.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.8,3418.1,369.4,529.9,59224.8,243.5,330.1,317.9,1687.5,4653.2,300.5,324.2,34261.3
2017-04-27 20:00:00,0.0,-15251.4,-452.5,-55932.4,-342961.5,-22160.8,-23908.2,-25109.0,-13395.0,-32691.3,-23855.2,-24638.4,-23766.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.2,3595.4,314.5,522.9,56381.2,243.3,331.6,320.0,44.1,113.4,302.9,326.1,32640.4
2017-04-27 21:00:00,0.0,-12972.1,0.0,-49410.6,-339848.4,-19122.8,-21084.3,-21810.3,-5290.9,-12195.7,-20697.9,-21406.3,-17665.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.8,2742.0,86.6,532.0,57749.1,242.1,331.9,319.7,43.8,111.4,302.0,326.0,33505.0
2017-04-27 22:00:00,0.0,0.0,0.0,-38325.7,-307733.5,-13713.4,-15260.8,-15676.8,-4264.4,-10345.0,-14806.5,-15462.2,-10332.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2448.6,86.1,526.7,54994.7,242.9,331.1,318.8,44.6,115.5,301.1,325.2,31810.7
2017-04-27 23:00:00,0.0,0.0,0.0,-27214.9,-242121.8,-9174.1,-10550.9,-10674.0,-3221.0,-8456.8,-10092.5,-10622.1,-3033.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,2433.2,85.7,526.0,49365.5,243.6,330.3,318.0,45.6,113.5,300.8,324.4,28615.7
2017-04-28 00:00:00,0.0,0.0,0.0,-21473.4,-206028.0,-7961.7,-9300.4,-9366.0,-2953.6,-7826.5,-8844.5,-9345.6,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,140.6,85.2,530.6,47972.5,242.4,330.8,319.7,45.3,111.6,302.8,325.5,27783.9
2017-04-28 01:00:00,0.0,0.0,0.0,-18242.8,-183304.7,-6468.0,-7747.9,-7677.6,-2328.8,-6729.1,-7268.6,-7770.3,0.0,0.0,0.0,0.0,5.4,45.2,41.7,0.0,0.0,0.0,0.0,16.7,27.5,0.0,50.6,137.6,84.8,523.5,46494.5,242.2,332.2,319.8,45.0,115.1,301.9,326.2,323.1
2017-04-28 02:00:00,0.0,0.0,0.0,-15282.6,-162373.6,-5163.4,-6298.2,-6098.5,-1800.8,-5832.7,-5855.0,-6335.3,0.0,0.0,0.0,0.0,35.0,463.3,186.5,17.3,18.5,0.0,0.0,87.4,100.3,0.0,50.2,138.3,84.3,531.0,46415.7,243.9,331.3,319.0,44.7,113.7,301.0,325.4,318.6
2017-04-28 03:00:00,0.0,0.0,0.0,-13085.6,-152894.2,-4246.9,-5263.0,-5016.5,-1454.4,-5185.6,-4889.7,-5327.6,0.0,0.0,0.0,0.0,76.9,1335.0,349.9,67.7,76.1,0.0,0.0,187.8,269.4,0.0,49.8,139.2,83.9,527.4,46445.6,242.7,330.5,318.1,44.3,111.7,301.0,324.6,314.0
2017-04-28 04:00:00,0.0,0.0,0.0,-11206.5,-141567.0,-3384.4,-4316.0,-3917.9,-1164.6,-4431.5,-3885.9,-4359.6,0.0,0.0,0.0,0.0,568.4,3007.7,626.4,207.1,282.9,0.0,0.0,440.2,512.7,0.0,49.4,136.3,83.4,525.0,47859.3,241.6,330.0,319.3,44.0,114.7,302.7,324.9,314.1
2017-04-28 05:00:00,0.0,0.0,0.0,0.0,0.0,-2568.9,-3450.8,-2957.6,-872.8,-3648.6,-3014.6,-3500.8,-831.3,0.0,0.0,0.0,0.0,0.0,1211.4,776.5,863.7,0.0,0.0,952.7,1191.2,0.0,49.0,140.4,83.0,531.3,49223.1,244.1,332.4,319.9,43.7,113.9,301.8,326.4,322.0
2017-04-28 06:00:00,-5169.8,0.0,0.0,0.0,0.0,-3565.1,-4806.0,-4684.7,-929.0,-3469.8,-4663.6,-5441.8,-1723.2,129.7,0.0,0.0,0.0,0.0,1160.9,595.2,622.1,0.0,0.0,759.2,929.5,0.0,50.5,3826.6,86.8,524.2,56237.2,243.0,331.6,319.1,45.1,111.9,300.9,325.6,26899.6
2017-04-28 07:00:00,-6725.5,-8022.2,0.0,-22732.2,-178219.5,-8052.3,-10524.0,-9471.3,-2648.4,-11369.1,-9204.0,-10601.3,-9044.2,0.0,0.0,0.0,2339.7,7588.6,336.5,79.8,74.3,0.0,0.0,211.9,277.4,0.0,1706.3,3776.3,86.7,529.9,59054.1,241.9,330.8,318.2,45.5,114.3,301.3,324.8,34192.7
2017-04-28 08:00:00,-12028.1,-14678.1,0.0,-1245.5,-143008.4,-3247.0,-4344.0,-3889.0,-10890.0,-39296.7,-3401.6,-4783.2,-12840.2,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.2,5295.8,86.2,42180.0,57688.1,11008.4,13548.4,13223.5,2272.1,4871.1,12746.7,13393.2,33353.1
2017-04-28 09:00:00,-14508.5,-27155.1,0.0,-66495.1,-218890.3,-23588.0,-27876.3,-27402.2,-14038.8,-52879.2,-25587.5,-29303.2,-16133.1,0.0,0.0,0.0,2334.8,10439.5,274.8,168.0,119.1,0.0,0.0,213.0,295.9,0.0,1891.7,5616.4,187.7,42200.8,54804.6,11008.5,13551.0,13225.9,3978.3,5542.9,12743.4,13395.8,31782.3
2017-04-28 10:00:00,-17195.8,-31560.2,-459.1,-67176.4,-238272.0,-26313.1,-26942.9,-28740.3,-16370.5,-60564.9,-27928.4,-31194.8,-16460.9,0.0,0.0,0.0,78.8,2204.7,88.6,45.9,7.4,0.0,0.0,62.1,75.1,0.0,1890.7,5712.0,252.6,42231.0,53447.1,11009.0,13555.1,13229.4,4169.8,5618.0,12746.3,13399.5,30922.1
2017-04-28 11:00:00,-19730.0,-35945.5,-1177.3,-53350.2,-128168.4,-16868.3,-18557.3,-18498.6,-19644.9,-66263.8,-18779.4,-20722.4,-22814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2138.8,6467.5,362.6,42258.8,54841.9,11009.4,13558.1,13231.5,4767.4,5849.7,12747.7,13402.0,31782.0
2017-04-28 12:00:00,-19313.7,-33366.6,-1946.4,-55325.1,-133065.8,-17840.7,-19204.8,-19465.8,-20724.4,-68109.1,-20066.5,-21551.5,-26717.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2374.2,7433.6,472.4,42240.8,53426.9,11009.7,13562.4,13235.6,5222.8,6038.7,12750.0,13405.4,30924.0
2017-04-28 13:00:00,-22021.4,-40388.2,-2596.6,-58371.6,-140612.1,-19111.2,-21226.9,-21654.9,-22543.7,-68171.0,-21618.4,-22751.2,-25004.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280.6,7160.0,505.2,42179.5,52044.9,11010.4,13566.2,13238.5,5483.8,6136.8,12752.3,13409.7,30148.2
2017-04-28 14:00:00,-23227.6,-45499.6,-2646.4,-60645.3,-140785.6,-19653.7,-23379.7,-24249.1,-24645.0,-69614.0,-22472.3,-23031.9,-21113.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.2,5266.1,497.2,42211.9,50663.6,11011.6,13570.7,13240.7,4040.2,5570.1,12754.3,13413.6,29317.1
2017-04-28 15:00:00,-25377.2,-51190.4,-3070.3,-65286.0,-159780.8,-21278.5,-27043.9,-27996.7,-30834.8,-76971.2,-24562.4,-24139.2,-20194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1759.3,5139.0,425.4,42243.6,50617.5,11012.0,13564.1,13243.8,4308.5,5670.5,12757.8,13413.4,29334.3
2017-04-28 16:00:00,-26111.9,-50462.7,-2671.8,-104998.2,-345128.9,-37641.1,-45219.0,-47667.9,-30047.4,-64798.6,-42611.6,-42131.9,-23666.2,0.0,0.0,0.0,0.0,10677.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.7,6171.0,389.7,533.0,50659.5,244.1,332.3,320.4,699.8,4250.5,303.0,324.7,29326.1
2017-04-28 17:00:00,-22087.0,-41104.1,-3134.6,-59851.5,-371921.1,-31733.3,-32803.4,-35877.2,-30107.5,-55302.3,-34938.4,-33407.7,-28730.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518.8,4495.3,395.7,525.9,53456.0,243.0,331.7,319.5,699.5,4245.5,302.1,324.5,30963.1
2017-04-28 18:00:00,0.0,-31993.2,-2314.6,-20565.4,-215578.0,-8044.7,-9795.0,-11512.8,-27963.1,-49605.7,-10433.8,-8682.6,-31134.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.1,3985.6,405.6,527.2,57576.0,241.9,330.9,318.7,1290.4,4483.6,301.1,326.5,33330.8
2017-04-28 19:00:00,0.0,-22236.2,-1101.9,-50495.6,-329608.2,-19305.5,-20663.7,-23065.2,-20716.9,-44379.6,-21691.3,-20618.4,-26083.3,0.0,0.0,0.0,0.0,12.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1241.9,3413.7,365.4,529.8,59053.1,243.5,330.1,317.8,1682.8,4639.4,300.7,325.7,34188.9
2017-04-28 20:00:00,0.0,-15300.0,-114.7,-43078.9,-322208.8,-17944.6,-19367.1,-20570.3,-8405.8,-13819.0,-19472.6,-19276.7,-21037.9,0.0,0.0,0.0,10.6,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1359.8,3590.8,320.0,522.8,56244.8,243.3,331.5,320.2,44.9,111.7,302.9,324.9,32569.9
2017-04-28 21:00:00,0.0,-11404.0,0.0,-40308.7,-300723.8,-12832.3,-15018.2,-15319.3,-3643.1,-5836.7,-14529.6,-14730.1,-10544.0,0.0,0.0,0.0,19.2,132.1,26.6,22.3,0.0,0.0,0.0,0.0,0.0,0.0,1115.2,2738.5,85.3,532.2,57697.8,242.2,331.9,319.6,44.5,114.8,302.0,324.0,33367.3
2017-04-28 22:00:00,0.0,0.0,0.0,-29039.4,-273993.3,-9103.1,-10847.1,-10920.5,-3569.8,-7557.0,-10294.0,-10595.5,-3226.8,0.0,0.0,0.0,82.2,387.6,88.1,29.2,0.0,0.0,0.0,5.5,31.3,0.0,49.9,2447.2,84.8,526.6,54819.5,242.8,331.1,318.8,44.2,113.9,301.0,326.6,31781.5
2017-04-28 23:00:00,0.0,0.0,0.0,-18488.5,-226929.5,-6573.6,-7940.1,-7851.5,-2695.5,-5637.2,-7489.0,-7751.6,-112.0,0.0,0.0,0.0,325.5,790.0,184.0,38.6,0.0,0.0,0.0,27.5,125.6,0.0,49.6,2431.7,84.4,526.2,49264.9,243.6,330.3,317.9,43.9,111.9,300.9,325.9,28507.7
2017-04-29 00:00:00,0.0,0.0,0.0,-14265.5,-191162.5,-5716.3,-6928.7,-6806.6,-2475.3,-5413.2,-6528.1,-6795.6,0.0,0.0,0.0,0.0,729.7,783.0,239.5,32.1,0.0,0.0,0.0,66.7,151.7,0.0,49.2,140.6,83.9,530.5,47824.8,242.5,330.7,319.8,43.7,114.5,302.8,325.0,27720.2
2017-04-29 01:00:00,0.0,0.0,0.0,-10892.7,-164405.1,-3705.8,-4696.7,-4275.0,-1442.5,-4013.0,-4191.7,-4659.2,0.0,0.0,0.0,0.0,2214.2,4193.5,917.9,428.3,425.7,0.0,0.0,487.4,834.9,0.0,49.8,137.6,83.5,523.4,46324.4,242.1,332.2,319.7,45.7,114.0,301.9,324.2,322.0
2017-04-29 02:00:00,0.0,0.0,0.0,-7621.8,-124789.9,-2244.0,-3097.8,-2540.5,-378.8,-2537.8,-2651.4,-3008.7,0.0,0.0,0.0,0.0,5953.3,15683.7,3601.1,2690.9,3004.6,0.0,0.0,3087.0,3592.0,0.0,51.1,138.3,83.1,531.1,46349.0,243.9,331.4,318.9,45.4,112.0,300.9,326.0,317.3
2017-04-29 03:00:00,0.0,0.0,0.0,-7276.8,-124968.4,-2182.7,-3026.0,-2472.0,-411.4,-2586.0,-2602.2,-2947.3,0.0,0.0,0.0,0.0,7503.1,15941.5,3838.5,2810.1,3218.1,0.0,0.0,3370.9,3831.2,0.0,50.7,139.2,86.1,527.3,46281.3,242.8,330.6,318.0,45.1,114.1,301.2,326.1,312.7
2017-04-29 04:00:00,0.0,0.0,0.0,-6643.0,-120672.8,-2086.8,-2883.6,-2312.7,-366.8,-2312.0,-2504.2,-2803.6,0.0,0.0,0.0,0.0,8793.3,19204.0,4551.1,3489.9,3995.8,0.0,0.0,4094.4,4586.4,12.9,50.3,136.3,86.8,525.1,47712.1,241.6,329.9,319.5,44.8,114.2,302.7,325.2,317.8
2017-04-29 05:00:00,0.0,0.0,0.0,0.0,0.0,-1862.6,-2621.9,-1989.6,-240.3,-1699.7,-2295.5,-2537.3,0.0,0.0,0.0,0.0,0.0,0.0,6304.1,5118.9,5796.3,0.0,0.0,5911.3,6406.9,37.0,49.9,140.4,86.3,531.2,49105.2,244.0,332.4,319.9,44.5,112.2,301.8,324.4,320.6
2017-04-29 06:00:00,0.0,0.0,0.0,0.0,0.0,-1940.8,-2861.4,-2081.1,-70.0,-1083.5,-2461.2,-2686.2,-341.7,0.0,88.1,0.0,0.0,0.0,7590.7,6206.1,6908.4,0.0,0.0,7131.9,7624.4,42.8,49.6,3810.7,85.9,524.1,53305.8,243.1,331.6,319.0,44.2,113.7,300.8,325.5,26824.1
2017-04-29 07:00:00,0.0,-4243.3,0.0,-6115.7,-114147.7,-3146.3,-4678.8,-3751.8,-431.3,-1774.8,-3624.5,-4214.9,-1110.5,0.0,1271.8,0.0,11663.4,52720.9,3348.4,2115.6,2359.0,0.0,0.0,2817.4,3128.0,0.0,49.2,3034.2,85.4,530.1,56088.8,241.9,330.8,318.2,43.9,114.4,301.5,326.2,26836.7
2017-04-29 08:00:00,0.0,-7451.1,0.0,0.0,-121505.5,-1716.7,-2793.6,-1583.8,-1121.8,-5029.5,-1988.6,-2711.2,-4796.7,0.0,374.9,775.6,101.2,72.8,136.0,17.7,0.0,0.0,0.0,0.1,15.7,0.0,49.8,3384.9,85.0,42096.9,56088.7,10992.7,13529.0,13204.5,44.2,112.4,12728.5,13376.0,26846.8
2017-04-29 09:00:00,0.0,-10378.2,0.0,-63257.6,-216831.8,-21279.4,-26755.3,-25170.6,-2496.4,-12074.6,-23821.6,-27881.7,-6019.6,0.0,0.0,121.2,3597.7,19450.4,695.0,421.6,368.4,0.0,0.0,563.1,790.0,0.0,51.1,3966.3,218.2,42131.9,56088.9,10992.3,13529.2,13204.8,45.7,113.3,12724.1,13374.1,32475.1
2017-04-29 10:00:00,0.0,-12469.4,-178.5,-61108.1,-229974.6,-22559.8,-25372.7,-25020.8,-3347.5,-15875.3,-24370.3,-28172.1,-8641.2,0.0,0.0,0.0,1456.2,4923.9,398.0,262.9,202.7,0.0,0.0,335.2,441.1,0.0,50.7,3784.7,266.3,42174.1,54681.9,10992.7,13530.0,13205.5,45.3,114.6,12724.7,13375.1,31635.3
2017-04-29 11:00:00,-69.7,-13828.2,-1068.5,-53186.2,-142086.3,-17229.1,-18614.5,-18876.9,-5269.1,-19684.2,-19215.8,-21316.5,-12400.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3,4154.6,372.2,42183.4,56088.6,10992.5,13531.0,13206.6,45.0,112.6,12724.8,13376.0,32477.0
2017-04-29 12:00:00,-360.5,-12634.9,-1607.5,-67310.7,-141236.8,-17479.9,-18684.3,-19011.2,-5883.9,-19150.0,-19815.6,-21358.0,-13578.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,3878.0,445.0,42096.1,56089.1,10992.4,13533.1,13207.5,44.7,112.9,12725.1,13376.9,32478.6
2017-04-29 13:00:00,-449.2,-17798.4,-2343.1,-56986.8,-153325.9,-19981.5,-22291.6,-23030.8,-6805.4,-19604.0,-22734.1,-24007.7,-14872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,3782.6,488.8,42143.4,54725.4,10992.4,13534.1,13208.7,44.4,114.8,12725.5,13378.4,31660.6
2017-04-29 14:00:00,-344.7,-21887.7,-2498.9,-58911.1,-153326.8,-19876.4,-23814.2,-25104.3,-8011.1,-20328.3,-22909.3,-23585.6,-13847.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2,3409.7,487.2,42185.9,53302.1,10993.3,13535.3,13209.6,44.1,112.8,12727.1,13379.5,30858.1
2017-04-29 15:00:00,-977.3,-27395.7,-2745.2,-66885.5,-166609.0,-22330.3,-28490.8,-29960.2,-11135.3,-22062.3,-25801.8,-25377.4,-17271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8,3206.2,419.6,42151.8,53263.5,10993.3,13536.4,13210.3,43.8,112.5,12727.5,13380.4,30872.3
2017-04-29 16:00:00,-1865.1,-28839.7,-3023.3,-113195.3,-321543.8,-40104.3,-47753.2,-50621.2,-13949.0,-21046.0,-45045.2,-44467.8,-20894.6,0.0,0.0,0.0,0.0,12272.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.1,3297.7,404.5,533.0,51930.0,244.1,332.4,320.4,44.6,115.0,302.9,326.6,30042.0
2017-04-29 17:00:00,-2556.6,-3454.2,-2581.9,-63573.1,-361304.0,-31507.6,-35148.4,-35520.5,-15781.9,-18062.4,-34602.1,-32996.4,-22367.2,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,2646.2,407.8,526.1,53265.9,243.0,331.6,319.6,45.6,113.0,302.1,325.9,30876.9
2017-04-29 18:00:00,-2129.9,-3503.7,0.0,-21575.7,-222017.3,-8819.1,-10598.0,-12539.6,-13937.4,-14202.9,-11398.3,-9731.3,-26421.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3,2623.7,392.1,527.0,57458.6,241.9,330.8,318.7,45.3,112.1,301.2,325.0,33249.2
2017-04-29 19:00:00,-734.1,-1547.8,0.0,-51433.1,-296036.4,-18928.6,-20501.3,-22668.6,-7257.5,-10129.1,-21599.7,-20353.1,-24815.9,0.0,0.0,0.0,0.7,181.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,139.3,84.0,530.0,57539.4,243.4,330.0,317.9,45.0,115.2,300.5,324.2,33319.4
2017-04-29 20:00:00,-9.3,-120.2,0.0,-45830.8,-277038.5,-16711.9,-18308.4,-19328.8,-4840.5,-7796.0,-18281.9,-18025.3,-15227.0,0.0,0.0,0.0,17.4,463.4,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,136.4,87.0,522.9,56088.9,243.3,331.7,320.1,44.7,113.1,302.9,326.1,32478.6
2017-04-29 21:00:00,0.0,-2.1,0.0,-40203.8,-268230.8,-12281.0,-14357.1,-14549.7,-3361.9,-6014.2,-13836.4,-13990.4,-10292.6,0.0,0.0,0.0,44.3,1192.6,39.3,21.6,0.0,0.0,0.0,0.0,0.6,0.0,49.2,140.3,86.6,531.9,57432.9,242.2,331.9,319.7,44.3,111.7,302.0,326.0,33239.0
2017-04-29 22:00:00,0.0,0.0,0.0,-27767.6,-227514.2,-7395.1,-8893.2,-8690.0,-2171.1,-4283.6,-8267.4,-8534.1,-2396.4,0.0,0.0,0.0,145.0,4694.5,381.6,127.1,83.9,0.0,0.0,118.2,230.2,0.0,49.8,137.9,86.1,526.8,53303.7,242.7,331.1,318.8,44.0,115.4,301.1,325.2,30867.0
